set,series,number,name,rarity,types,hp,image_small,is_ex,popularity,tcgplayer_price,cardmarket_price_eur,price,predicted_price,residual_log,verdict,confident,pull_cost,pull_score,pct_change_7d,pct_change_30d
Plasma Freeze,Black & White,103,Superior Energy Retrieval,Uncommon,,0.0,https://images.pokemontcg.io/bw9/103.png,0,3.0,1.17,1.68,1.17,0.89,0.27,fair,True,,,-0.8,
Surging Sparks,Scarlet & Violet,211,Appletun,Illustration Rare,Dragon,90.0,https://images.pokemontcg.io/sv8/211.png,0,3.0,9.22,3.62,9.22,7.0,0.27,fair,True,,,8.9,
Emerald,EX,72,Vulpix,Common,Fire,50.0,https://images.pokemontcg.io/ex9/72.png,0,3.0,1.49,0.17,1.49,1.13,0.28,fair,True,,,0.0,
Dragon Majesty,Sun & Moon,20,Gyarados,Rare Holo,Water,160.0,https://images.pokemontcg.io/sm75/20.png,0,3.0,3.09,3.21,3.09,2.35,0.28,fair,True,,,-0.6,
Delta Species,EX,41,Dragonair δ,Uncommon,Lightning,70.0,https://images.pokemontcg.io/ex11/41.png,0,3.0,7.75,4.79,7.75,5.89,0.28,fair,True,,,-0.1,
Rebel Clash,Sword & Shield,41,Wingull,Common,Water,70.0,https://images.pokemontcg.io/swsh2/41.png,0,3.0,0.18,0.05,0.18,0.14,0.28,fair,True,,,-5.3,
Journey Together,Scarlet & Violet,157,Ruffian,Uncommon,,0.0,https://images.pokemontcg.io/sv9/157.png,0,3.0,0.21,0.05,0.21,0.16,0.28,fair,True,,,5.0,
Black Bolt,Scarlet & Violet,108,Alomomola,Illustration Rare,Water,110.0,https://images.pokemontcg.io/zsv10pt5/108.png,0,3.0,24.29,10.83,24.29,18.44,0.28,fair,True,,,0.5,
SWSH Black Star Promos,Sword & Shield,SWSH150,Vaporeon V,Promo,Water,210.0,https://images.pokemontcg.io/swshp/SWSH150.png,0,3.0,5.61,3.76,5.61,4.26,0.28,fair,True,,,1.4,
Sandstorm,EX,23,Steelix,Rare,Metal,100.0,https://images.pokemontcg.io/ex2/23.png,0,3.0,3.75,1.03,3.75,2.85,0.28,fair,True,,,2.7,
Evolving Skies,Sword & Shield,127,Ursaring,Uncommon,Colorless,140.0,https://images.pokemontcg.io/swsh7/127.png,0,3.0,0.13,0.07,0.13,0.1,0.28,fair,True,,,-7.1,
Plasma Freeze,Black & White,75,Deino,Common,Darkness,60.0,https://images.pokemontcg.io/bw9/75.png,0,3.0,0.45,0.25,0.45,0.34,0.28,fair,True,,,-2.2,
Twilight Masquerade,Scarlet & Violet,170,Dipplin,Illustration Rare,Grass,80.0,https://images.pokemontcg.io/sv6/170.png,0,3.0,12.92,4.0,12.92,9.81,0.28,fair,True,,,1.6,
Pokémon GO,Sword & Shield,20,Slowbro,Uncommon,Water,120.0,https://images.pokemontcg.io/pgo/20.png,0,3.0,0.21,0.06,0.21,0.16,0.28,fair,True,,,10.5,
Scarlet & Violet,Scarlet & Violet,191,Rare Candy,Common,,0.0,https://images.pokemontcg.io/sv1/191.png,0,3.0,0.21,0.1,0.21,0.16,0.28,fair,True,,,23.5,
Scarlet & Violet,Scarlet & Violet,194,Switch,Common,,0.0,https://images.pokemontcg.io/sv1/194.png,0,3.0,0.21,0.07,0.21,0.16,0.28,fair,True,,,5.0,
Scarlet & Violet,Scarlet & Violet,172,Energy Search,Common,,0.0,https://images.pokemontcg.io/sv1/172.png,0,3.0,0.21,0.11,0.21,0.16,0.28,fair,True,,,-8.7,
Cosmic Eclipse,Sun & Moon,31,Tepig,Common,Fire,80.0,https://images.pokemontcg.io/sm12/31.png,0,3.0,0.35,0.06,0.35,0.27,0.28,fair,True,,,-5.4,
Ruby & Sapphire,EX,10,Mightyena,Rare Holo,Darkness,70.0,https://images.pokemontcg.io/ex1/10.png,0,3.0,27.87,10.72,27.87,21.15,0.28,fair,True,,,2.5,
Phantasmal Flames,Mega Evolution,57,Murkrow,Common,Darkness,60.0,https://images.pokemontcg.io/me2/57.png,0,3.0,0.14,,0.14,0.11,0.28,fair,True,,,-6.7,
Black Bolt,Scarlet & Violet,76,Cinccino,Uncommon,Colorless,100.0,https://images.pokemontcg.io/zsv10pt5/76.png,0,3.0,0.16,0.04,0.16,0.12,0.28,fair,True,,,-5.9,
SM Black Star Promos,Sun & Moon,SM80,Ho-Oh-GX,Promo,Fire,190.0,https://images.pokemontcg.io/smp/SM80.png,0,3.0,16.25,9.93,16.25,12.33,0.28,fair,True,,,-4.0,
Call of Legends,HeartGold & SoulSilver,92,Psychic Energy,Common,,0.0,https://images.pokemontcg.io/col1/92.png,0,3.0,77.46,54.52,77.46,58.75,0.28,fair,True,,,0.0,
Astral Radiance,Sword & Shield,78,Lucario V,Rare Holo V,Fighting,210.0,https://images.pokemontcg.io/swsh10/78.png,0,3.0,1.52,1.2,1.52,1.15,0.28,fair,True,,,-2.6,
Unseen Forces,EX,93,Warp Point,Uncommon,,0.0,https://images.pokemontcg.io/ex10/93.png,0,3.0,1.33,0.5,1.33,1.01,0.28,fair,True,,,5.6,
Ultra Prism,Sun & Moon,74,Weavile,Rare Holo,Darkness,90.0,https://images.pokemontcg.io/sm5/74.png,0,3.0,3.39,0.83,3.39,2.57,0.28,fair,True,,,-1.7,
Great Encounters,Diamond & Pearl,42,Huntail,Uncommon,Water,90.0,https://images.pokemontcg.io/dp4/42.png,0,3.0,1.03,0.33,1.03,0.78,0.28,fair,True,,,0.0,
Dragon Frontiers,EX,12,Typhlosion δ,Rare Holo,Psychic,100.0,https://images.pokemontcg.io/ex15/12.png,0,3.0,90.72,12.9,90.72,68.78,0.28,fair,True,,,-1.0,
Astral Radiance,Sword & Shield,92,Hisuian Sneasel,Common,Darkness,70.0,https://images.pokemontcg.io/swsh10/92.png,0,3.0,0.14,0.02,0.14,0.11,0.28,fair,True,,,0.0,
POP Series 1,POP,4,Sceptile,Rare,Grass,100.0,https://images.pokemontcg.io/pop1/4.png,0,3.0,32.73,24.35,32.73,24.8,0.28,fair,True,,,6.1,
Obsidian Flames,Scarlet & Violet,60,Finizen,Common,Water,50.0,https://images.pokemontcg.io/sv3/60.png,0,3.0,0.21,0.02,0.21,0.16,0.28,fair,True,,,10.5,
Gym Heroes,Gym,126,Trash Exchange,Common,,0.0,https://images.pokemontcg.io/gym1/126.png,1,3.0,1.0,1.64,1.0,0.76,0.28,fair,True,,,2.0,
BREAKthrough,XY,97,Mr. Mime,Rare,Fairy,70.0,https://images.pokemontcg.io/xy8/97.png,0,3.0,0.52,0.5,0.52,0.39,0.28,fair,True,,,-5.5,
Sun & Moon,Sun & Moon,23,Torkoal,Common,Fire,110.0,https://images.pokemontcg.io/sm1/23.png,0,3.0,0.18,0.08,0.18,0.14,0.28,fair,True,,,5.9,
POP Series 9,POP,11,Pichu,Uncommon,Lightning,40.0,https://images.pokemontcg.io/pop9/11.png,0,3.0,21.44,9.89,21.44,16.24,0.28,fair,True,,,0.0,
Team Up,Sun & Moon,42,Flaaffy,Uncommon,Lightning,90.0,https://images.pokemontcg.io/sm9/42.png,0,3.0,0.42,0.13,0.42,0.32,0.28,fair,True,,,-2.3,
Supreme Victors,Platinum,136,Cynthia's Guidance,Uncommon,,0.0,https://images.pokemontcg.io/pl3/136.png,0,3.0,0.8,0.36,0.8,0.61,0.28,fair,True,,,14.3,
Secret Wonders,Diamond & Pearl,68,Unown [K],Uncommon,Psychic,60.0,https://images.pokemontcg.io/dp3/68.png,0,3.0,1.17,0.98,1.17,0.89,0.28,fair,True,,,0.9,
Ultra Prism,Sun & Moon,54,Skorupi,Common,Psychic,80.0,https://images.pokemontcg.io/sm5/54.png,0,3.0,0.15,0.11,0.15,0.11,0.28,fair,True,,,7.1,
Forbidden Light,Sun & Moon,99,Furfrou,Common,Colorless,90.0,https://images.pokemontcg.io/sm6/99.png,0,3.0,0.34,0.07,0.34,0.26,0.28,fair,True,,,0.0,
Gym Heroes,Gym,62,Blaine's Growlithe,Common,Fire,50.0,https://images.pokemontcg.io/gym1/62.png,0,3.0,1.96,1.75,1.96,1.48,0.28,fair,True,,,4.3,
Destined Rivals,Scarlet & Violet,236,Ethan's Adventure,Special Illustration Rare,,0.0,https://images.pokemontcg.io/sv10/236.png,0,5.0,34.73,53.65,34.73,26.29,0.28,fair,True,,,-5.6,
Crown Zenith,Sword & Shield,17,Calyrex,Rare Holo,Grass,110.0,https://images.pokemontcg.io/swsh12pt5/17.png,0,3.0,0.57,0.76,0.57,0.43,0.28,fair,True,,,1.8,
Destined Rivals,Scarlet & Violet,46,Misty's Staryu,Common,Water,70.0,https://images.pokemontcg.io/sv10/46.png,0,3.0,0.2,0.03,0.2,0.15,0.28,fair,True,,,42.9,
Destined Rivals,Scarlet & Violet,134,Marnie's Impidimp,Common,Darkness,70.0,https://images.pokemontcg.io/sv10/134.png,0,3.0,0.2,0.05,0.2,0.15,0.28,fair,True,,,42.9,
Destined Rivals,Scarlet & Violet,143,Steven's Beldum,Common,Metal,70.0,https://images.pokemontcg.io/sv10/143.png,0,3.0,0.2,0.03,0.2,0.15,0.28,fair,True,,,-20.0,
Paldean Fates,Scarlet & Violet,39,Dachsbun,Uncommon,Psychic,90.0,https://images.pokemontcg.io/sv4pt5/39.png,0,3.0,0.12,0.03,0.12,0.09,0.28,fair,True,,,-7.7,
BW Black Star Promos,Black & White,BW93,Umbreon,Promo,Darkness,100.0,https://images.pokemontcg.io/bwp/BW93.png,0,10.0,223.71,42.45,223.71,169.31,0.28,fair,True,,,0.5,
HS—Triumphant,HeartGold & SoulSilver,99,Darkrai & Cresselia LEGEND,LEGEND,Darkness/Psychic,150.0,https://images.pokemontcg.io/hgss4/99.png,0,3.0,275.35,55.78,275.35,208.33,0.28,,False,,,0.0,
Evolving Skies,Sword & Shield,17,Applin,Common,Grass,40.0,https://images.pokemontcg.io/swsh7/17.png,0,3.0,0.15,0.05,0.15,0.11,0.28,fair,True,,,-11.8,
Evolving Skies,Sword & Shield,2,Hoppip,Common,Grass,40.0,https://images.pokemontcg.io/swsh7/2.png,0,3.0,0.15,0.02,0.15,0.11,0.28,fair,True,,,-6.3,
Guardians Rising,Sun & Moon,12,Lampent,Uncommon,Fire,80.0,https://images.pokemontcg.io/sm2/12.png,0,3.0,0.31,0.19,0.31,0.23,0.28,fair,True,,,0.0,
Boundaries Crossed,Black & White,140,Gold Potion,Rare ACE,,0.0,https://images.pokemontcg.io/bw7/140.png,0,3.0,7.29,3.19,7.29,5.51,0.28,,False,,,0.0,
Mega Evolution,Mega Evolution,4,Exeggcute,Common,Grass,60.0,https://images.pokemontcg.io/me1/4.png,0,3.0,0.15,,0.15,0.11,0.28,fair,True,,,200.0,
Ruby & Sapphire,EX,26,Cascoon,Uncommon,Grass,70.0,https://images.pokemontcg.io/ex1/26.png,0,3.0,2.99,1.61,2.99,2.26,0.28,fair,True,,,9.9,
Paradox Rift,Scarlet & Violet,72,Xatu,Rare,Psychic,100.0,https://images.pokemontcg.io/sv4/72.png,0,3.0,0.25,0.12,0.25,0.19,0.28,fair,True,,,0.0,
XY Black Star Promos,XY,XY180,Arcanine BREAK,Promo,Fire,160.0,https://images.pokemontcg.io/xyp/XY180.png,0,3.0,28.69,10.78,28.69,21.68,0.28,fair,True,,,0.2,
Sandstorm,EX,43,Lileep,Uncommon,Grass,80.0,https://images.pokemontcg.io/ex2/43.png,0,3.0,3.46,1.21,3.46,2.61,0.28,fair,True,,,0.0,
Twilight Masquerade,Scarlet & Violet,37,Lampent,Common,Fire,80.0,https://images.pokemontcg.io/sv6/37.png,0,3.0,0.17,0.04,0.17,0.13,0.28,fair,True,,,-5.6,
BREAKthrough,XY,90,Zorua,Common,Darkness,60.0,https://images.pokemontcg.io/xy8/90.png,0,3.0,0.41,0.15,0.41,0.31,0.28,fair,True,,,10.8,
Fusion Strike,Sword & Shield,123,Sigilyph,Common,Psychic,100.0,https://images.pokemontcg.io/swsh8/123.png,0,3.0,0.16,0.03,0.16,0.12,0.28,fair,True,,,6.7,
Obsidian Flames,Scarlet & Violet,71,Toxel,Common,Lightning,70.0,https://images.pokemontcg.io/sv3/71.png,0,3.0,0.2,0.04,0.2,0.15,0.28,fair,True,,,5.3,
Paldea Evolved,Scarlet & Violet,42,Magikarp,Common,Water,30.0,https://images.pokemontcg.io/sv2/42.png,0,3.0,0.18,0.04,0.18,0.14,0.28,fair,True,,,-10.0,
Emerging Powers,Black & White,48,Gothitelle,Rare,Psychic,120.0,https://images.pokemontcg.io/bw2/48.png,0,3.0,1.42,0.39,1.42,1.07,0.28,fair,True,,,0.0,
Primal Clash,XY,144,Wonder Energy,Uncommon,,0.0,https://images.pokemontcg.io/xy5/144.png,0,3.0,0.56,0.92,0.56,0.42,0.28,fair,True,,,1.8,
Dragon Majesty,Sun & Moon,70,Zinnia,Rare Ultra,,0.0,https://images.pokemontcg.io/sm75/70.png,0,3.0,65.43,51.2,65.43,49.38,0.28,fair,True,,,0.9,
Chilling Reign,Sword & Shield,216,Karen's Conviction,Rare Rainbow,,0.0,https://images.pokemontcg.io/swsh6/216.png,0,3.0,9.74,5.39,9.74,7.35,0.28,fair,True,,,0.5,
McDonald's Collection 2012,Other,1,Servine,Unknown,Grass,80.0,https://images.pokemontcg.io/mcd12/1.png,0,3.0,12.3,16.02,12.3,9.28,0.28,fair,True,,,3.4,
Silver Tempest,Sword & Shield,77,Duosion,Uncommon,Psychic,70.0,https://images.pokemontcg.io/swsh12/77.png,0,3.0,0.12,0.06,0.12,0.09,0.28,fair,True,,,-7.7,
SWSH Black Star Promos,Sword & Shield,SWSH100,Venusaur V,Promo,Grass,220.0,https://images.pokemontcg.io/swshp/SWSH100.png,0,3.0,5.67,4.27,5.67,4.28,0.28,fair,True,,,-4.7,
Mega Evolution,Mega Evolution,15,Shiftry,Uncommon,Grass,160.0,https://images.pokemontcg.io/me1/15.png,0,3.0,0.07,,0.07,0.05,0.28,fair,True,,,16.7,
Dragons Exalted,Black & White,38,Mareep,Common,Lightning,60.0,https://images.pokemontcg.io/bw6/38.png,0,3.0,0.54,0.17,0.54,0.41,0.28,fair,True,,,1.9,
Cosmic Eclipse,Sun & Moon,206,Tag Call,Uncommon,,0.0,https://images.pokemontcg.io/sm12/206.png,0,3.0,0.47,0.31,0.47,0.35,0.28,fair,True,,,-6.0,
Surging Sparks,Scarlet & Violet,69,Miraidon,Uncommon,Lightning,120.0,https://images.pokemontcg.io/sv8/69.png,0,3.0,0.12,0.04,0.12,0.09,0.28,fair,True,,,-25.0,
Stellar Crown,Scarlet & Violet,137,Gravity Gemstone,Uncommon,,0.0,https://images.pokemontcg.io/sv7/137.png,0,3.0,0.18,0.07,0.18,0.14,0.28,fair,True,,,-18.2,
Paldean Fates,Scarlet & Violet,42,Greavard,Common,Psychic,70.0,https://images.pokemontcg.io/sv4pt5/42.png,0,3.0,0.11,0.03,0.11,0.08,0.28,fair,True,,,0.0,
Paradox Rift,Scarlet & Violet,80,Flittle,Common,Psychic,50.0,https://images.pokemontcg.io/sv4/80.png,0,3.0,0.16,0.03,0.16,0.12,0.28,fair,True,,,14.3,
Unified Minds,Sun & Moon,153,Latias,Rare,Dragon,120.0,https://images.pokemontcg.io/sm11/153.png,0,3.0,0.7,0.56,0.7,0.53,0.28,fair,True,,,2.9,
Steam Siege,XY,88,Meowth,Common,Colorless,60.0,https://images.pokemontcg.io/xy11/88.png,0,3.0,0.27,0.07,0.27,0.2,0.28,fair,True,,,-12.9,
Surging Sparks,Scarlet & Violet,205,Phanpy,Illustration Rare,Fighting,80.0,https://images.pokemontcg.io/sv8/205.png,0,3.0,9.53,5.9,9.53,7.18,0.28,fair,True,,,-4.7,
Fates Collide,XY,10,Fennekin,Common,Fire,60.0,https://images.pokemontcg.io/xy10/10.png,0,3.0,0.32,0.13,0.32,0.24,0.28,fair,True,,,10.3,
Aquapolis,E-Card,H32,Zapdos,Rare Holo,Lightning,80.0,https://images.pokemontcg.io/ecard2/H32.png,0,3.0,290.0,84.94,290.0,218.58,0.28,fair,True,,,0.0,
Prismatic Evolutions,Scarlet & Violet,60,Umbreon ex,Double Rare,Darkness,280.0,https://images.pokemontcg.io/sv8pt5/60.png,1,10.0,9.09,,9.09,6.85,0.28,fair,True,245.0,1.0,4.5,
Paldean Fates,Scarlet & Violet,118,Staryu,Shiny Rare,Water,60.0,https://images.pokemontcg.io/sv4pt5/118.png,0,3.0,8.21,3.5,8.21,6.19,0.28,fair,True,,,12.6,
Stellar Crown,Scarlet & Violet,130,Antique Root Fossil,Common,,60.0,https://images.pokemontcg.io/sv7/130.png,0,3.0,0.19,0.06,0.19,0.14,0.28,fair,True,,,0.0,
Stellar Crown,Scarlet & Violet,129,Antique Cover Fossil,Common,,60.0,https://images.pokemontcg.io/sv7/129.png,0,3.0,0.19,0.04,0.19,0.14,0.28,fair,True,,,5.6,
Hidden Legends,EX,96,Ninetales ex,Rare Holo EX,Fire,90.0,https://images.pokemontcg.io/ex5/96.png,1,3.0,296.79,75.32,296.79,223.63,0.28,fair,True,,,0.0,
Scarlet & Violet,Scarlet & Violet,42,Slowpoke,Common,Water,70.0,https://images.pokemontcg.io/sv1/42.png,0,3.0,0.17,0.05,0.17,0.13,0.28,fair,True,,,0.0,
Scarlet & Violet,Scarlet & Violet,112,Riolu,Common,Fighting,70.0,https://images.pokemontcg.io/sv1/112.png,0,3.0,0.17,0.05,0.17,0.13,0.28,fair,True,,,0.0,
Scarlet & Violet,Scarlet & Violet,95,Dedenne,Common,Psychic,70.0,https://images.pokemontcg.io/sv1/95.png,0,3.0,0.17,0.05,0.17,0.13,0.28,fair,True,,,-15.0,
Dragons Exalted,Black & White,66,Boldore,Uncommon,Fighting,90.0,https://images.pokemontcg.io/bw6/66.png,0,3.0,0.64,0.44,0.64,0.48,0.28,fair,True,,,0.0,
Neo Destiny,Neo,19,Dark Omastar,Rare,Water,70.0,https://images.pokemontcg.io/neo4/19.png,0,3.0,20.89,14.12,20.89,15.73,0.28,fair,True,,,2.5,
Scarlet & Violet,Scarlet & Violet,228,Gardevoir ex,Ultra Rare,Psychic,310.0,https://images.pokemontcg.io/sv1/228.png,1,3.0,5.21,3.45,5.21,3.92,0.28,fair,True,,,-12.6,
Celestial Storm,Sun & Moon,178,Acro Bike,Rare Secret,,0.0,https://images.pokemontcg.io/sm7/178.png,0,3.0,15.89,13.32,15.89,11.97,0.28,,False,,,-0.1,
Evolutions,XY,4,Metapod,Uncommon,Grass,70.0,https://images.pokemontcg.io/xy12/4.png,0,3.0,0.27,0.12,0.27,0.2,0.28,fair,True,,,8.0,
Delta Species,EX,105,Holon Energy GL,Rare,,0.0,https://images.pokemontcg.io/ex11/105.png,0,3.0,1.8,1.33,1.8,1.36,0.28,fair,True,,,0.0,
Surging Sparks,Scarlet & Violet,199,Spheal,Illustration Rare,Water,70.0,https://images.pokemontcg.io/sv8/199.png,0,3.0,9.79,4.83,9.79,7.37,0.28,fair,True,,,1.8,
Phantasmal Flames,Mega Evolution,8,Genesect,Rare,Grass,120.0,https://images.pokemontcg.io/me2/8.png,0,3.0,0.18,,0.18,0.14,0.28,fair,True,,,12.5,
Destined Rivals,Scarlet & Violet,136,Marnie's Grimmsnarl ex,Double Rare,Darkness,320.0,https://images.pokemontcg.io/sv10/136.png,1,3.0,0.82,0.82,0.82,0.62,0.28,fair,True,,,-2.4,
SWSH Black Star Promos,Sword & Shield,SWSH155,Greninja V-UNION,Promo,Water,300.0,https://images.pokemontcg.io/swshp/SWSH155.png,0,3.0,5.9,5.19,5.9,4.44,0.28,fair,True,,,-0.3,
Stormfront,Diamond & Pearl,100,Regigigas LV.X,Rare Holo LV.X,Colorless,150.0,https://images.pokemontcg.io/dp7/100.png,0,3.0,99.99,21.3,99.99,75.23,0.28,,False,,,0.0,
Guardians Rising,Sun & Moon,51,Garbodor,Rare,Psychic,120.0,https://images.pokemontcg.io/sm2/51.png,0,3.0,0.48,1.09,0.48,0.36,0.28,fair,True,,,6.7,
Scarlet & Violet,Scarlet & Violet,146,Zangoose,Common,Colorless,90.0,https://images.pokemontcg.io/sv1/146.png,0,3.0,0.16,0.04,0.16,0.12,0.28,fair,True,,,14.3,
Journey Together,Scarlet & Violet,115,Druddigon,Common,Dragon,120.0,https://images.pokemontcg.io/sv9/115.png,0,3.0,0.16,0.04,0.16,0.12,0.29,fair,True,,,6.7,
Pokémon Rumble,Other,1,Venusaur,Unknown,Grass,140.0,https://images.pokemontcg.io/ru1/1.png,0,3.0,279.9,122.78,279.9,210.47,0.29,fair,True,,,0.0,
Brilliant Stars,Sword & Shield,132,Boss's Orders,Rare Holo,,0.0,https://images.pokemontcg.io/swsh9/132.png,0,3.0,0.4,0.0,0.4,0.3,0.29,fair,True,,,-7.0,
Crystal Guardians,EX,90,Blaziken ex,Rare Holo EX,Fighting,150.0,https://images.pokemontcg.io/ex14/90.png,1,3.0,150.6,39.39,150.6,113.21,0.29,fair,True,,,0.0,
Neo Discovery,Neo,17,Yanma,Rare Holo,Grass,60.0,https://images.pokemontcg.io/neo2/17.png,0,3.0,169.99,27.77,169.99,127.78,0.29,fair,True,,,123.0,
Noble Victories,Black & White,5,Lilligant,Rare,Grass,80.0,https://images.pokemontcg.io/bw3/5.png,0,3.0,2.23,0.84,2.23,1.68,0.29,fair,True,,,-0.9,
Brilliant Stars,Sword & Shield,49,Shinx,Common,Lightning,40.0,https://images.pokemontcg.io/swsh9/49.png,0,3.0,0.16,0.06,0.16,0.12,0.29,fair,True,,,0.0,
Gym Challenge,Gym,105,Giovanni's Last Resort,Rare,,0.0,https://images.pokemontcg.io/gym2/105.png,0,3.0,10.8,11.03,10.8,8.11,0.29,fair,True,,,-0.5,
Sun & Moon,Sun & Moon,98,Fearow,Common,Colorless,90.0,https://images.pokemontcg.io/sm1/98.png,0,3.0,0.18,0.04,0.18,0.14,0.29,fair,True,,,0.0,
Team Rocket Returns,EX,5,Dark Houndoom,Rare Holo,Fire/Darkness,70.0,https://images.pokemontcg.io/ex7/5.png,0,3.0,93.37,40.89,93.37,70.12,0.29,fair,True,,,0.0,
Mega Evolution,Mega Evolution,34,Kyogre,Rare,Water,150.0,https://images.pokemontcg.io/me1/34.png,0,3.0,0.27,,0.27,0.2,0.29,fair,True,,,42.1,
Vivid Voltage,Sword & Shield,5,Exeggutor,Rare,Grass,140.0,https://images.pokemontcg.io/swsh4/5.png,0,3.0,0.29,0.2,0.29,0.22,0.29,fair,True,,,0.0,
Crown Zenith,Sword & Shield,78,Liepard,Rare,Darkness,100.0,https://images.pokemontcg.io/swsh12pt5/78.png,0,3.0,0.18,0.08,0.18,0.14,0.29,fair,True,,,0.0,
Astral Radiance,Sword & Shield,145,Gutsy Pickaxe,Uncommon,,0.0,https://images.pokemontcg.io/swsh10/145.png,0,3.0,0.2,0.03,0.2,0.15,0.29,fair,True,,,5.3,
HGSS Black Star Promos,HeartGold & SoulSilver,HGSS10,Latias,Promo,Colorless,80.0,https://images.pokemontcg.io/hsp/HGSS10.png,0,3.0,53.18,,53.18,39.9,0.29,fair,True,,,3.0,
POP Series 7,POP,6,Delibird,Uncommon,Water,70.0,https://images.pokemontcg.io/pop7/6.png,0,3.0,26.02,6.48,26.02,19.52,0.29,,False,,,0.0,
HS—Triumphant,HeartGold & SoulSilver,24,Kricketune,Rare,Grass,80.0,https://images.pokemontcg.io/hgss4/24.png,0,3.0,3.31,2.08,3.31,2.48,0.29,fair,True,,,3.8,
Twilight Masquerade,Scarlet & Violet,95,Munkidori,Rare,Psychic,110.0,https://images.pokemontcg.io/sv6/95.png,0,3.0,0.28,0.58,0.28,0.21,0.29,fair,True,,,-6.7,
Black Bolt,Scarlet & Violet,150,Unfezant,Illustration Rare,Colorless,150.0,https://images.pokemontcg.io/zsv10pt5/150.png,0,3.0,30.43,14.23,30.43,22.83,0.29,fair,True,,,-1.8,
151,Scarlet & Violet,175,Psyduck,Illustration Rare,Water,70.0,https://images.pokemontcg.io/sv3pt5/175.png,0,3.0,62.05,23.66,62.05,46.55,0.29,fair,True,,,-2.1,
Vivid Voltage,Sword & Shield,45,Voltorb,Common,Lightning,60.0,https://images.pokemontcg.io/swsh4/45.png,0,3.0,0.12,0.03,0.12,0.09,0.29,fair,True,,,0.0,
Crystal Guardians,EX,99,Alakazam ★,Rare Holo Star,Psychic,80.0,https://images.pokemontcg.io/ex14/99.png,0,3.0,1500.0,493.62,1500.0,1125.0,0.29,,False,,,0.0,
White Flare,Scarlet & Violet,169,Hydreigon ex,Special Illustration Rare,Darkness,330.0,https://images.pokemontcg.io/rsv10pt5/169.png,1,3.0,77.89,61.63,77.89,58.42,0.29,fair,True,,,-0.6,
HS—Triumphant,HeartGold & SoulSilver,1,Aggron,Rare Holo,Metal,140.0,https://images.pokemontcg.io/hgss4/1.png,0,3.0,10.11,3.64,10.11,7.58,0.29,fair,True,,,0.0,
Lost Origin,Sword & Shield,93,Aerodactyl VSTAR,Rare Holo VSTAR,Fighting,260.0,https://images.pokemontcg.io/swsh11/93.png,0,3.0,1.51,0.9,1.51,1.13,0.29,fair,True,,,22.8,
Lost Origin,Sword & Shield,131,Giratina VSTAR,Rare Holo VSTAR,Dragon,280.0,https://images.pokemontcg.io/swsh11/131.png,0,3.0,2.51,1.67,2.51,1.88,0.29,fair,True,,,-8.7,
Black Bolt,Scarlet & Violet,32,Eelektross,Uncommon,Lightning,160.0,https://images.pokemontcg.io/zsv10pt5/32.png,0,3.0,0.14,0.02,0.14,0.1,0.29,fair,True,,,7.7,
SWSH Black Star Promos,Sword & Shield,SWSH166,Zacian V-UNION,Promo,Metal,320.0,https://images.pokemontcg.io/swshp/SWSH166.png,0,3.0,5.98,2.61,5.98,4.48,0.29,fair,True,,,0.3,
Temporal Forces,Scarlet & Violet,184,Drampa,Illustration Rare,Colorless,120.0,https://images.pokemontcg.io/sv5/184.png,0,3.0,27.64,7.27,27.64,20.71,0.29,fair,True,,,0.4,
Aquapolis,E-Card,18,Jynx,Rare,Psychic,60.0,https://images.pokemontcg.io/ecard2/18.png,0,3.0,33.95,6.41,33.95,25.43,0.29,fair,True,,,0.0,
Champion's Path,Sword & Shield,65,Sonia,Uncommon,,0.0,https://images.pokemontcg.io/swsh35/65.png,0,3.0,0.22,0.11,0.22,0.16,0.29,fair,True,,,-4.3,
Champion's Path,Sword & Shield,64,Rotom Phone,Uncommon,,0.0,https://images.pokemontcg.io/swsh35/64.png,0,3.0,0.22,0.05,0.22,0.16,0.29,fair,True,,,-4.3,
Unified Minds,Sun & Moon,246,Mawile-GX,Rare Rainbow,Metal,170.0,https://images.pokemontcg.io/sm11/246.png,0,3.0,26.26,7.75,26.26,19.67,0.29,fair,True,,,-0.6,
Steam Siege,XY,37,Avalugg,Rare,Water,120.0,https://images.pokemontcg.io/xy11/37.png,0,3.0,0.52,0.33,0.52,0.39,0.29,fair,True,,,13.0,
Temporal Forces,Scarlet & Violet,49,Palafin,Uncommon,Water,150.0,https://images.pokemontcg.io/sv5/49.png,0,3.0,0.14,0.04,0.14,0.1,0.29,fair,True,,,7.7,
Champion's Path,Sword & Shield,19,Hattrem,Uncommon,Psychic,90.0,https://images.pokemontcg.io/swsh35/19.png,0,3.0,0.27,0.08,0.27,0.2,0.29,fair,True,,,3.8,
Delta Species,EX,106,Holon Energy WP,Rare,,0.0,https://images.pokemontcg.io/ex11/106.png,0,3.0,1.81,1.04,1.81,1.36,0.29,fair,True,,,0.0,
Twilight Masquerade,Scarlet & Violet,116,Whirlipede,Common,Darkness,100.0,https://images.pokemontcg.io/sv6/116.png,0,3.0,0.18,0.03,0.18,0.13,0.29,fair,True,,,5.9,
Crown Zenith,Sword & Shield,106,Tauros,Rare,Colorless,110.0,https://images.pokemontcg.io/swsh12pt5/106.png,0,3.0,0.21,0.09,0.21,0.16,0.29,fair,True,,,10.5,
